user_id,item_id
861,"[1, 0, 3, 4, 0, 6, 0, 8, 0, 10, 0, 0, 13, 0, 0, 0, 17, 18, 0, 0]"
862,"[0, 0, 0, 4, 0, 6, 0, 8, 9, 0, 0, 12, 0, 14, 0, 0, 17, 0, 19, 0]"
863,"[1, 2, 0, 4, 5, 0, 7, 0, 9, 10, 0, 0, 0, 14, 15, 0, 0, 0, 0, 0]"
864,"[0, 2, 0, 4, 0, 6, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 17, 18, 19, 0]"
865,"[0, 2, 0, 0, 5, 0, 7, 8, 9, 0, 0, 0, 0, 0, 15, 16, 0, 18, 19, 0]"
866,"[1, 0, 3, 0, 0, 0, 0, 8, 9, 10, 0, 0, 0, 0, 15, 0, 0, 18, 0, 0]"
867,"[0, 0, 3, 0, 0, 6, 7, 0, 0, 10, 0, 0, 0, 0, 0, 0, 17, 18, 19, 0]"
868,"[1, 2, 3, 0, 5, 0, 0, 0, 9, 0, 11, 0, 0, 0, 0, 16, 0, 18, 19, 0]"
869,"[0, 0, 3, 4, 5, 0, 7, 0, 0, 10, 0, 0, 13, 0, 15, 0, 0, 0, 0, 0]"
870,"[0, 0, 0, 0, 5, 6, 0, 0, 9, 0, 11, 0, 0, 0, 0, 0, 0, 0, 19, 0]"
871,"[1, 0, 3, 0, 0, 0, 0, 8, 0, 0, 0, 12, 13, 14, 0, 16, 17, 0, 19, 20]"
872,"[0, 0, 0, 4, 0, 6, 7, 8, 9, 0, 11, 0, 13, 14, 15, 16, 17, 0, 0, 0]"
873,"[0, 2, 0, 4, 0, 6, 0, 8, 9, 10, 11, 12, 0, 0, 0, 0, 17, 0, 19, 0]"
874,"[0, 0, 0, 0, 5, 6, 0, 0, 9, 0, 0, 12, 13, 14, 0, 16, 0, 0, 0, 0]"
875,"[0, 2, 3, 0, 0, 0, 0, 8, 0, 10, 0, 0, 0, 0, 0, 0, 0, 18, 0, 20]"
876,"[0, 0, 0, 0, 5, 0, 7, 0, 0, 0, 0, 0, 13, 0, 0, 16, 17, 0, 0, 0]"
877,"[0, 0, 0, 0, 0, 0, 0, 8, 9, 10, 11, 12, 13, 0, 0, 0, 0, 0, 0, 0]"
878,"[1, 2, 0, 0, 0, 0, 0, 8, 9, 10, 0, 12, 0, 14, 15, 0, 17, 0, 0, 0]"
879,"[1, 2, 3, 4, 5, 6, 7, 0, 9, 10, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0]"
880,"[1, 0, 3, 4, 5, 0, 7, 0, 9, 10, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0]"
881,"[1, 2, 3, 4, 0, 0, 0, 0, 0, 0, 11, 0, 13, 0, 0, 16, 0, 18, 0, 20]"
882,"[1, 0, 0, 0, 5, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 19, 0]"
883,"[0, 0, 3, 0, 5, 0, 0, 0, 0, 0, 11, 0, 0, 14, 0, 0, 0, 18, 19, 20]"
884,"[1, 0, 3, 0, 0, 0, 0, 8, 9, 10, 11, 0, 13, 0, 0, 0, 17, 0, 0, 20]"
885,"[1, 0, 0, 0, 0, 6, 0, 0, 0, 10, 0, 0, 0, 14, 0, 0, 0, 0, 19, 20]"
886,"[1, 2, 0, 4, 0, 6, 0, 8, 0, 0, 11, 0, 0, 14, 15, 0, 17, 0, 19, 0]"
887,"[0, 0, 3, 4, 0, 6, 7, 0, 0, 10, 11, 0, 13, 0, 15, 0, 0, 0, 0, 0]"
888,"[1, 0, 0, 4, 0, 6, 0, 8, 0, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
889,"[1, 0, 0, 4, 5, 6, 7, 0, 0, 10, 0, 0, 13, 0, 0, 0, 0, 0, 19, 0]"
890,"[0, 2, 0, 4, 0, 0, 7, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
891,"[1, 2, 3, 4, 0, 6, 7, 8, 9, 0, 0, 0, 0, 0, 0, 0, 17, 18, 0, 20]"
892,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 12, 0, 14, 15, 0, 0, 0, 0, 20]"
893,"[0, 0, 0, 0, 5, 0, 7, 0, 0, 0, 0, 0, 13, 0, 15, 0, 0, 0, 0, 20]"
894,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 10, 0, 0, 0, 14, 0, 16, 0, 18, 0, 0]"
895,"[1, 2, 3, 4, 0, 6, 7, 0, 9, 0, 11, 0, 13, 14, 15, 0, 0, 0, 19, 20]"
896,"[0, 2, 3, 4, 0, 6, 0, 8, 0, 10, 0, 12, 0, 0, 15, 0, 0, 0, 0, 20]"
897,"[0, 2, 0, 0, 0, 0, 0, 8, 9, 0, 0, 12, 13, 0, 0, 0, 0, 0, 0, 0]"
898,"[1, 2, 3, 4, 5, 0, 0, 8, 9, 10, 0, 12, 13, 0, 0, 16, 17, 0, 19, 20]"
899,"[0, 0, 0, 0, 0, 0, 7, 0, 9, 10, 11, 0, 0, 0, 15, 0, 17, 0, 0, 0]"
900,"[1, 0, 0, 0, 0, 6, 0, 0, 9, 0, 0, 12, 13, 0, 15, 0, 0, 18, 0, 0]"
901,"[0, 0, 3, 0, 5, 6, 0, 8, 0, 0, 11, 0, 13, 0, 0, 0, 17, 0, 0, 0]"
902,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 0, 0, 0, 18, 0, 0]"
903,"[1, 0, 0, 0, 5, 0, 0, 0, 9, 0, 11, 0, 0, 0, 0, 16, 0, 18, 19, 20]"
904,"[0, 2, 0, 0, 5, 6, 0, 0, 0, 0, 0, 12, 0, 14, 15, 16, 17, 0, 0, 0]"
905,"[0, 2, 0, 0, 5, 0, 7, 0, 9, 0, 0, 12, 13, 0, 15, 0, 0, 0, 0, 20]"
906,"[0, 0, 0, 0, 5, 0, 7, 0, 9, 10, 11, 0, 0, 14, 0, 16, 0, 18, 19, 0]"
907,"[0, 2, 0, 0, 0, 6, 7, 0, 9, 10, 11, 0, 0, 0, 0, 0, 17, 18, 19, 0]"
908,"[0, 0, 0, 4, 0, 6, 0, 8, 9, 0, 0, 0, 13, 0, 0, 16, 0, 18, 19, 0]"
909,"[0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 17, 18, 0, 0]"
910,"[0, 0, 3, 0, 0, 0, 7, 0, 9, 10, 0, 12, 0, 0, 0, 16, 0, 18, 19, 20]"
911,"[0, 2, 0, 0, 5, 6, 0, 0, 9, 10, 11, 12, 13, 14, 0, 16, 0, 18, 0, 20]"
912,"[0, 2, 3, 0, 5, 6, 7, 0, 0, 10, 0, 12, 0, 14, 0, 0, 0, 18, 0, 0]"
913,"[1, 2, 3, 4, 5, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 16, 17, 0, 19, 0]"
914,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 17, 0, 0, 0]"
915,"[1, 0, 0, 4, 5, 0, 7, 0, 0, 0, 0, 12, 0, 14, 0, 0, 0, 0, 19, 20]"
916,"[1, 2, 0, 0, 0, 6, 0, 8, 9, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 20]"
917,"[0, 0, 0, 0, 5, 0, 0, 0, 0, 10, 0, 0, 13, 0, 15, 0, 0, 18, 19, 0]"
918,"[1, 0, 3, 0, 5, 0, 0, 0, 0, 10, 11, 12, 0, 0, 0, 0, 17, 0, 19, 20]"
919,"[0, 0, 0, 0, 0, 0, 7, 8, 9, 0, 0, 12, 13, 14, 0, 0, 17, 0, 19, 0]"
920,"[0, 2, 0, 0, 5, 0, 0, 8, 9, 0, 0, 0, 0, 0, 15, 0, 17, 18, 19, 0]"
921,"[0, 2, 0, 0, 0, 0, 0, 8, 9, 0, 0, 12, 0, 14, 0, 16, 17, 0, 0, 0]"
922,"[0, 0, 3, 4, 5, 0, 0, 0, 9, 0, 0, 12, 13, 0, 15, 16, 0, 18, 19, 0]"
923,"[1, 2, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0]"
924,"[0, 0, 0, 4, 5, 6, 0, 8, 9, 10, 0, 0, 0, 14, 0, 0, 0, 18, 19, 20]"
925,"[1, 0, 0, 0, 0, 6, 0, 8, 9, 0, 0, 0, 0, 0, 15, 16, 0, 0, 19, 0]"
926,"[1, 2, 0, 4, 0, 6, 7, 0, 9, 10, 0, 0, 0, 0, 15, 0, 0, 0, 19, 0]"
927,"[0, 2, 0, 0, 5, 0, 0, 8, 0, 10, 0, 0, 0, 0, 0, 0, 17, 18, 19, 0]"
928,"[1, 2, 0, 0, 5, 0, 7, 0, 0, 0, 11, 0, 0, 14, 0, 0, 0, 18, 0, 0]"
929,"[0, 0, 0, 4, 0, 6, 0, 0, 0, 0, 11, 12, 13, 0, 0, 0, 17, 0, 19, 0]"
930,"[0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 13, 14, 0, 0, 17, 18, 0, 0]"
931,"[1, 0, 0, 4, 0, 6, 0, 0, 0, 10, 11, 12, 0, 14, 0, 16, 0, 18, 0, 20]"
932,"[1, 2, 0, 4, 5, 0, 7, 0, 9, 0, 0, 0, 13, 14, 0, 0, 0, 0, 0, 0]"
933,"[0, 0, 3, 0, 5, 6, 0, 8, 9, 0, 0, 0, 13, 0, 15, 16, 0, 18, 19, 0]"
934,"[0, 2, 0, 0, 5, 0, 0, 8, 9, 0, 11, 12, 0, 0, 15, 16, 0, 0, 0, 0]"
935,"[0, 2, 3, 4, 0, 6, 0, 0, 0, 0, 11, 0, 0, 0, 15, 0, 0, 0, 0, 20]"
936,"[0, 2, 0, 0, 5, 0, 0, 0, 0, 10, 11, 12, 0, 0, 0, 0, 17, 18, 0, 0]"
937,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 10, 0, 12, 0, 0, 0, 16, 0, 0, 19, 20]"
938,"[0, 2, 0, 0, 0, 0, 7, 8, 0, 0, 0, 12, 0, 14, 0, 16, 17, 0, 0, 20]"
939,"[0, 2, 0, 0, 5, 0, 0, 0, 9, 0, 11, 0, 0, 0, 15, 0, 0, 18, 19, 0]"
940,"[0, 2, 0, 4, 0, 6, 0, 0, 0, 10, 11, 0, 13, 14, 0, 16, 0, 18, 19, 20]"
941,"[1, 2, 0, 4, 0, 6, 0, 8, 9, 0, 11, 12, 0, 14, 15, 0, 0, 18, 19, 20]"
942,"[0, 2, 3, 0, 5, 0, 7, 8, 0, 10, 0, 12, 0, 14, 15, 0, 17, 0, 0, 20]"
943,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 13, 0, 15, 0, 0, 0, 0, 0]"
944,"[0, 0, 0, 0, 5, 0, 7, 0, 0, 0, 0, 0, 13, 0, 15, 0, 0, 18, 0, 20]"
945,"[0, 0, 0, 4, 0, 0, 7, 0, 0, 0, 0, 0, 13, 14, 15, 0, 17, 0, 19, 20]"
946,"[0, 0, 3, 0, 5, 6, 0, 8, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0]"
947,"[0, 0, 3, 0, 5, 0, 0, 0, 0, 0, 11, 12, 0, 14, 0, 0, 17, 0, 0, 0]"
948,"[1, 0, 3, 4, 5, 0, 0, 8, 0, 0, 11, 12, 0, 0, 0, 16, 0, 18, 19, 20]"
949,"[1, 0, 3, 0, 0, 0, 0, 8, 9, 10, 0, 0, 0, 14, 0, 0, 0, 0, 19, 0]"
950,"[0, 2, 3, 4, 0, 0, 7, 8, 0, 0, 0, 0, 0, 14, 15, 16, 0, 0, 0, 0]"
951,"[0, 0, 3, 0, 0, 0, 7, 8, 0, 0, 11, 12, 13, 14, 0, 0, 0, 0, 19, 0]"
952,"[0, 0, 0, 0, 5, 0, 0, 8, 9, 0, 11, 0, 0, 0, 0, 0, 17, 0, 0, 0]"
953,"[0, 2, 0, 4, 5, 0, 0, 0, 0, 0, 0, 12, 13, 0, 0, 0, 0, 18, 19, 0]"
954,"[1, 0, 0, 0, 0, 0, 7, 8, 0, 0, 11, 0, 0, 14, 0, 0, 0, 0, 19, 20]"
955,"[0, 0, 0, 0, 5, 0, 0, 8, 9, 0, 11, 0, 0, 0, 15, 16, 17, 0, 0, 0]"
956,"[0, 0, 3, 4, 0, 6, 7, 8, 9, 0, 0, 0, 13, 0, 0, 0, 17, 0, 19, 0]"
957,"[1, 0, 3, 0, 5, 0, 0, 8, 0, 0, 0, 0, 0, 14, 15, 16, 0, 0, 0, 0]"
958,"[1, 2, 0, 4, 0, 6, 7, 0, 0, 10, 11, 12, 13, 0, 0, 16, 0, 18, 0, 0]"
959,"[0, 2, 0, 4, 0, 6, 0, 8, 9, 0, 0, 0, 0, 14, 15, 0, 17, 0, 19, 20]"
960,"[0, 0, 3, 4, 0, 0, 0, 8, 9, 0, 0, 0, 13, 14, 0, 0, 0, 0, 0, 0]"
961,"[0, 2, 0, 4, 0, 0, 7, 0, 0, 10, 0, 12, 0, 14, 15, 0, 0, 0, 19, 20]"
962,"[0, 0, 3, 0, 5, 0, 0, 0, 0, 10, 0, 12, 13, 0, 0, 16, 17, 0, 0, 0]"
963,"[0, 2, 3, 4, 0, 6, 0, 0, 0, 10, 11, 12, 0, 0, 15, 16, 0, 18, 0, 20]"
964,"[1, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 12, 13, 0, 15, 16, 17, 0, 0, 0]"
965,"[1, 2, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 19, 0]"
966,"[0, 2, 3, 0, 0, 0, 7, 8, 9, 10, 0, 12, 0, 14, 15, 16, 17, 18, 19, 0]"
967,"[0, 0, 0, 0, 5, 6, 7, 0, 0, 10, 11, 12, 13, 14, 0, 16, 0, 18, 0, 20]"
968,"[0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 19, 0]"
969,"[0, 0, 0, 4, 0, 0, 0, 0, 9, 10, 0, 12, 13, 14, 15, 0, 0, 0, 0, 0]"
970,"[0, 2, 0, 0, 5, 0, 0, 0, 0, 10, 0, 12, 13, 0, 15, 0, 17, 0, 19, 20]"
971,"[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 16, 0, 18, 19, 0]"
972,"[0, 2, 3, 4, 0, 0, 7, 0, 9, 10, 0, 12, 0, 14, 0, 16, 17, 18, 0, 20]"
973,"[0, 0, 0, 0, 0, 6, 7, 0, 9, 0, 0, 0, 13, 0, 0, 0, 17, 0, 0, 0]"
974,"[0, 0, 0, 0, 0, 6, 0, 8, 9, 0, 0, 0, 0, 0, 0, 16, 0, 18, 19, 0]"
975,"[0, 2, 0, 0, 0, 6, 0, 8, 0, 10, 0, 0, 13, 14, 0, 0, 0, 18, 0, 20]"
976,"[0, 2, 0, 4, 0, 0, 0, 0, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
977,"[0, 0, 3, 4, 0, 6, 0, 0, 0, 0, 0, 12, 0, 14, 0, 0, 17, 0, 19, 0]"
978,"[0, 0, 3, 4, 5, 0, 0, 8, 0, 0, 11, 12, 0, 14, 0, 16, 17, 0, 0, 0]"
979,"[0, 2, 0, 0, 0, 0, 0, 0, 9, 10, 11, 0, 13, 0, 15, 16, 0, 0, 0, 0]"
980,"[0, 2, 0, 4, 0, 6, 0, 0, 9, 0, 0, 0, 13, 14, 0, 0, 0, 0, 0, 0]"
981,"[0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 0, 12, 0, 14, 15, 16, 0, 0, 19, 0]"
982,"[1, 2, 0, 4, 0, 6, 0, 0, 9, 10, 0, 12, 13, 0, 15, 16, 0, 0, 0, 20]"
983,"[0, 0, 0, 4, 5, 0, 0, 8, 9, 10, 0, 12, 0, 14, 0, 16, 0, 0, 0, 20]"
984,"[1, 0, 3, 0, 0, 6, 0, 8, 0, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
985,"[0, 0, 0, 0, 5, 0, 0, 8, 0, 10, 0, 0, 13, 0, 0, 0, 0, 18, 0, 0]"
986,"[0, 0, 0, 0, 5, 6, 0, 8, 9, 0, 0, 0, 0, 14, 0, 0, 17, 0, 19, 20]"
987,"[1, 2, 0, 0, 0, 6, 0, 8, 0, 0, 0, 12, 0, 0, 0, 0, 17, 0, 0, 20]"
988,"[1, 0, 3, 4, 5, 0, 0, 0, 0, 10, 0, 12, 13, 0, 0, 16, 17, 0, 19, 0]"
989,"[0, 0, 0, 4, 0, 6, 0, 8, 0, 10, 0, 12, 13, 0, 0, 0, 0, 0, 0, 0]"
990,"[0, 2, 0, 4, 5, 0, 0, 0, 9, 10, 0, 0, 0, 0, 15, 0, 0, 18, 19, 0]"
991,"[1, 0, 0, 0, 0, 0, 7, 8, 0, 0, 11, 0, 0, 0, 15, 0, 0, 0, 0, 0]"
992,"[1, 0, 3, 0, 5, 0, 0, 8, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0]"
993,"[0, 0, 0, 0, 0, 0, 7, 0, 9, 10, 11, 0, 13, 0, 0, 0, 0, 0, 0, 0]"
994,"[1, 0, 0, 0, 0, 0, 0, 0, 9, 10, 11, 0, 0, 14, 15, 16, 0, 0, 0, 0]"
995,"[0, 2, 3, 4, 5, 0, 0, 0, 9, 10, 0, 12, 13, 14, 0, 16, 0, 0, 0, 20]"
996,"[0, 0, 0, 0, 5, 0, 0, 8, 0, 10, 0, 0, 13, 0, 15, 16, 0, 18, 0, 0]"
997,"[0, 2, 0, 0, 0, 0, 7, 8, 0, 10, 0, 0, 13, 0, 0, 16, 0, 18, 19, 20]"
998,"[0, 2, 0, 4, 5, 6, 7, 0, 0, 0, 0, 0, 13, 0, 15, 0, 0, 0, 0, 0]"
999,"[0, 2, 0, 4, 5, 0, 7, 0, 0, 0, 11, 12, 13, 0, 0, 16, 0, 0, 0, 0]"
1000,"[0, 0, 3, 0, 5, 0, 0, 0, 9, 0, 11, 0, 0, 14, 0, 0, 0, 18, 0, 0]"
